40	1	1	
40	1	2	
40	1	3	
40	1	4	
40	1	5	
40	1	6	
40	1	7	
40	1	8	
40	1	9	
40	1	10	
40	1	11	
40	1	12	
40	1	13	
40	1	14	
40	1	15	
40	1	16	
40	1	17	
40	1	18	
40	1	19	
40	1	20	
40	1	21	
40	1	22	
40	1	23	
40	1	24	
40	1	25	
40	2	1	
40	2	2	
40	2	3	
40	2	4	
40	2	5	
40	2	6	
40	2	7	
40	2	8	
40	2	9	
40	2	10	
40	2	11	
40	2	12	
40	2	13	
40	2	14	
40	2	15	
40	2	16	
40	2	17	
40	2	18	
40	2	19	
40	2	20	
40	2	21	
40	2	22	
40	2	23	
40	3	1	
40	3	2	
40	3	3	
40	3	4	
40	3	5	
40	3	6	
40	3	7	
40	3	8	
40	3	9	
40	3	10	
40	3	11	
40	3	12	
40	3	13	
40	3	14	
40	3	15	
40	3	16	
40	3	17	
40	4	1	
40	4	2	
40	4	3	
40	4	4	
40	4	5	
40	4	6	
40	4	7	
40	4	8	
40	4	9	
40	4	10	
40	4	11	
40	4	12	
40	4	13	
40	4	14	
40	4	15	
40	4	16	
40	4	17	
40	4	18	
40	4	19	
40	4	20	
40	4	21	
40	4	22	
40	4	23	
40	4	24	
40	4	25	
40	5	1	
40	5	2	
40	5	3	
40	5	4	
40	5	5	
40	5	6	
40	5	7	
40	5	8	
40	5	9	
40	5	10	
40	5	11	
40	5	12	
40	5	13	
40	5	14	
40	5	15	
40	5	16	
40	5	17	
40	5	18	
40	5	19	
40	5	20	
40	5	21	
40	5	22	
40	5	23	
40	5	24	
40	5	25	
40	5	26	
40	5	27	
40	5	28	
40	5	29	
40	5	30	
40	5	31	
40	5	32	
40	5	33	
40	5	34	
40	5	35	
40	5	36	
40	5	37	
40	5	38	
40	5	39	
40	5	40	
40	5	41	
40	5	42	
40	5	43	
40	5	44	
40	5	45	
40	5	46	
40	5	47	
40	5	48	
40	6	1	
40	6	2	
40	6	3	
40	6	4	
40	6	5	
40	6	6	
40	6	7	
40	6	8	
40	6	9	
40	6	10	
40	6	11	
40	6	12	
40	6	13	
40	6	14	
40	6	15	
40	6	16	
40	6	17	
40	6	18	
40	6	19	
40	6	20	
40	6	21	
40	6	22	
40	6	23	
40	6	24	
40	6	25	
40	6	26	
40	6	27	
40	6	28	
40	6	29	
40	6	30	
40	6	31	
40	6	32	
40	6	33	
40	6	34	
40	7	1	
40	7	2	
40	7	3	
40	7	4	
40	7	5	
40	7	6	
40	7	7	
40	7	8	
40	7	9	
40	7	10	
40	7	11	
40	7	12	
40	7	13	
40	7	14	
40	7	15	
40	7	16	
40	7	17	
40	7	18	
40	7	19	
40	7	20	
40	7	21	
40	7	22	
40	7	23	
40	7	24	
40	7	25	
40	7	26	
40	7	27	
40	7	28	
40	7	29	
40	8	1	
40	8	2	
40	8	3	
40	8	4	
40	8	5	
40	8	6	
40	8	7	
40	8	8	
40	8	9	
40	8	10	
40	8	11	
40	8	12	
40	8	13	
40	8	14	
40	8	15	
40	8	16	
40	8	17	
40	8	18	
40	8	19	
40	8	20	
40	8	21	
40	8	22	
40	8	23	
40	8	24	
40	8	25	
40	8	26	
40	8	27	
40	8	28	
40	8	29	
40	8	30	
40	8	31	
40	8	32	
40	8	33	
40	8	34	
40	9	1	
40	9	2	
40	9	3	
40	9	4	
40	9	5	
40	9	6	
40	9	7	
40	9	8	
40	9	9	
40	9	10	
40	9	11	
40	9	12	
40	9	13	
40	9	14	
40	9	15	
40	9	16	
40	9	17	
40	9	18	
40	9	19	
40	9	20	
40	9	21	
40	9	22	
40	9	23	
40	9	24	
40	9	25	
40	9	26	
40	9	27	
40	9	28	
40	9	29	
40	9	30	
40	9	31	
40	9	32	
40	9	33	
40	9	34	
40	9	35	
40	9	36	
40	9	37	
40	9	38	
40	10	1	
40	10	2	
40	10	3	
40	10	4	
40	10	5	
40	10	6	
40	10	7	
40	10	8	
40	10	9	
40	10	10	
40	10	11	
40	10	12	
40	10	13	
40	10	14	
40	10	15	
40	10	16	
40	10	17	
40	10	18	
40	10	19	
40	10	20	
40	10	21	
40	10	22	
40	10	23	
40	10	24	
40	10	25	
40	10	26	
40	10	27	
40	10	28	
40	10	29	
40	10	30	
40	10	31	
40	10	32	
40	10	33	
40	10	34	
40	10	35	
40	10	36	
40	10	37	
40	10	38	
40	10	39	
40	10	40	
40	10	41	
40	10	42	
40	11	1	
40	11	2	
40	11	3	
40	11	4	
40	11	5	
40	11	6	
40	11	7	
40	11	8	
40	11	9	
40	11	10	
40	11	11	
40	11	12	
