40	1	1	<grk> Βιβλος γενεσεως Ιησου Χριστου υιου Δαυιδ υιου Αβρααμ. </grk>
40	1	2	<grk> Αβρααμ εγεννησεν τον Ισαακ, Ισαακ δε εγεννησεν τον Ιακωβ, Ιακωβ δε εγεννησεν τον Ιουδαν και τους αδελφους αυτου, </grk>
40	1	3	<grk> Ιουδας δε εγεννησεν τον Φαρες και τον Ζαρα εκ της Θαμαρ, Φαρες δε εγεννησεν τον Εσρωμ, Εσρωμ δε εγεννησεν τον Αραμ, </grk>
40	1	4	<grk> Αραμ δε εγεννησεν τον Αμιναδαβ, Αμιναδαβ δε εγεννησεν τον Ναασσων, Ναασσων δε εγεννησεν τον Σαλμων, </grk>
40	1	5	<grk> Σαλμων δε εγεννησεν τον Βοες εκ της Ραχαβ, Βοες δε εγεννησεν τον Ιωβηδ εκ της Ρουθ, Ιωβηδ δε εγεννησεν τον Ιεσσαι, </grk>
40	1	6	<grk> Ιεσσαι δε εγεννησεν τον Δαυιδ τον βασιλεα. Δαυιδ δε εγεννησεν τον Σολομωνα εκ της του Ουριου, </grk>
40	1	7	<grk> Σολομων δε εγεννησεν τον Ροβοαμ, Ροβοαμ δε εγεννησεν τον Αβια, Αβια δε εγεννησεν τον Ασαφ, </grk>
40	1	8	<grk> Ασαφ δε εγεννησεν τον Ιωσαφατ, Ιωσαφατ δε εγεννησεν τον Ιωραμ, Ιωραμ δε εγεννησεν τον Οζιαν, </grk>
40	1	9	<grk> Οζιας δε εγεννησεν τον Ιωαθαμ, Ιωαθαμ δε εγεννησεν τον Αχαζ, Αχαζ δε εγεννησεν τον Εζεκιαν, </grk>
40	1	10	<grk> Εζεκιας δε εγεννησεν τον Μανασση, Μανασσης δε εγεννησεν τον Αμως, Αμως δε εγεννησεν τον Ιωσιαν, </grk>
40	1	11	<grk> Ιωσιας δε εγεννησεν τον Ιεχονιαν και τους αδελφους αυτου επι της μετοικεσιας Βαβυλωνος. </grk>
40	1	12	<grk> Μετα δε την μετοικεσιαν Βαβυλωνος Ιεχονιας εγεννησεν τον Σαλαθιηλ, Σαλαθιηλ δε εγεννησεν τον Ζοροβαβελ, </grk>
40	1	13	<grk> Ζοροβαβελ δε εγεννησεν τον Αβιουδ, Αβιουδ δε εγεννησεν τον Ελιακιμ, Ελιακιμ δε εγεννησεν τον Αζωρ, </grk>
40	1	14	<grk> Αζωρ δε εγεννησεν τον Σαδωκ, Σαδωκ δε εγεννησεν τον Αχιμ, Αχιμ δε εγεννησεν τον Ελιουδ, </grk>
40	1	15	<grk> Ελιουδ δε εγεννησεν τον Ελεαζαρ, Ελεαζαρ δε εγεννησεν τον Ματθαν, Ματθαν δε εγεννησεν τον Ιακωβ, </grk>
40	1	16	<grk> Ιακωβ δε εγεννησεν τον Ιωσηφ τον ανδρα Μαριας, εξ ης εγεννηθη Ιησους ο λεγομενος Χριστος. </grk>
40	1	17	<grk> Πασαι ουν αι γενεαι απο Αβρααμ εως Δαυιδ γενεαι δεκατεσσαρες, και απο Δαυιδ εως της μετοικεσιας Βαβυλωνος γενεαι δεκατεσσαρες, και απο της μετοικεσιας Βαβυλωνος εως του Χριστου γενεαι δεκατεσσαρες. </grk>
40	1	18	<grk> Του δε Ιησου Χριστου η γενεσις ουτως ην. μνηστευθεισης της μητρος αυτου Μαριας τω Ιωσηφ, πριν η συνελθειν αυτους ευρεθη εν γαστρι εχουσα εκ πνευματος αγιου. </grk>
40	1	19	<grk> Ιωσηφ δε ο ανηρ αυτης, δικαιος ων και μη θελων αυτην δειγματισαι, εβουληθη λαθρα απολυσαι αυτην. </grk>
40	1	20	<grk> Ταυτα δε αυτου ενθυμηθεντος ιδου αγγελος Κυριου κατ οναρ εφανη αυτω λεγων· Ιωσηφ υιος Δαυιδ, μη φοβηθης παραλαβειν Μαριαν την γυναικα σου· το γαρ εν αυτη γεννηθεν εκ Πνευματος εστιν Αγιου. </grk>
40	1	21	<grk> τεξεται δε υιον, και καλεσεις το ονομα αυτου Ιησουν· αυτος γαρ σωσει τον λαον αυτου απο των αμαρτιων αυτων. </grk>
40	1	22	<grk> Τουτο δε ολον γεγονεν ινα πληρωθη το ρηθεν υπο Κυριου δια του προφητου λεγοντος· </grk>
40	1	23	<grk> Ιδου η παρθενος εν γαστρι εξει και τεξεται υιον, και καλεσουσιν το ονομα αυτου Εμμανουηλ, ο εστιν μεθερμηνευομενον Μεθ ημων ο Θεος. </grk>
40	1	24	<grk> Εγερθεις δε ο Ιωσηφ απο του υπνου εποιησεν ως προσεταξεν αυτω ο αγγελος Κυριου και παρελαβεν την γυναικα αυτου, </grk>
40	1	25	<grk> και ουκ εγινωσκεν αυτην εως ου ετεκεν υιον· και εκαλεσεν το ονομα αυτου Ιησουν. </grk>
40	2	1	<grk> Του δε Ιησου γεννηθεντος εν Βηθλεεμ της Ιουδαιας εν ημεραις Ηρωδου του βασιλεως, ιδου μαγοι απο ανατολων παρεγενοντο εις Ιεροσολυμα </grk>
40	2	2	<grk> λεγοντες· Που εστιν ο τεχθεις βασιλευς των Ιουδαιων; ειδομεν γαρ αυτου τον αστερα εν τη ανατολη και ηλθομεν προσκυνησαι αυτω. </grk>
40	2	3	<grk> Ακουσας δε ο βασιλευς Ηρωδης εταραχθη και πασα Ιεροσολυμα μετ αυτου, </grk>
40	2	4	<grk> και συναγαγων παντας τους αρχιερεις και γραμματεις του λαου επυνθανετο παρ αυτων που ο Χριστος γενναται. </grk>
40	2	5	<grk> Οι δε ειπαν αυτω· Εν Βηθλεεμ της Ιουδαιας· ουτως γαρ γεγραπται δια του προφητου· </grk>
40	2	6	<grk> Και συ Βηθλεεμ, γη Ιουδα, ουδαμως ελαχιστη ει εν τοις ηγεμοσιν Ιουδα· εκ σου γαρ εξελευσεται ηγουμενος, οστις ποιμανει τον λαον μου τον Ισραηλ. </grk>
40	2	7	<grk> Τοτε Ηρωδης λαθρα καλεσας τους μαγους ηκριβωσεν παρ αυτων τον χρονον του φαινομενου αστερος, </grk>
40	2	8	<grk> και πεμψας αυτους εις Βηθλεεμ ειπεν· Πορευθεντες εξετασατε ακριβως περι του παιδιου· επαν δε ευρητε, απαγγειλατε μοι, οπως καγω ελθων προσκυνησω αυτω. </grk>
40	2	9	<grk> Οι δε ακουσαντες του βασιλεως επορευθησαν και ιδου ο αστηρ, ον ειδον εν τη ανατολη, προηγεν αυτους, εως ελθων εσταθη επανω ου ην το παιδιον. </grk>
